additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Gilbert Close, Wynyard","Added on 03/01/2025
 by roseberry newhouse, Teesside",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/01/2025,"Positioned at the end of a quiet cul-de-sac with an attractive outlook over a scenic nature pond, this 2023-built David Wilson 'Archford' 3-bed home is priced significantly below comparable new builds and is offered with no onward chain, making it a compelling choice for first time buyers & f...",,https://www.rightmove.co.uk/properties/156464816#/?channel=RES_BUY,225000,156464816,,for-sale,,Leasehold (30 years),30 years,semi-detached h,https://www.rightmove.co.uk/properties/156464816#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/2k/1754/156249497/1754_BIL109081_DOC_01_0001.pdf""]","Haydon Green, Billingham","Reduced on 21/02/2025
 by Manners & Harrison, Billingham",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 21/02/2025,"Nestled in a quiet cul-de-sac, this spacious two-bedroom detached bungalow (originally a three-bedroom) offers versatile living spaces and modern comforts, perfect for those seeking a well-maintained home.",,https://www.rightmove.co.uk/properties/156249497#/?channel=RES_BUY,220000,156249497,,for-sale,,Leasehold (40 years),40 years,detached bungal,https://www.rightmove.co.uk/properties/156249497#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Rudston Avenue, Wolviston Court","Added on 17/03/2025
 by Michael Poole, Billingham",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",B,GB,GBP,Added on 17/03/2025,"This Two Bedroom Moore & Cartwright Built Semi has Been Renovated, Remodelled & Extended to Create a Truly First Class Home.",,https://www.rightmove.co.uk/properties/159516140#/?channel=RES_BUY,220000,159516140,,for-sale,,Leasehold (50 years),50 years,bungal,https://www.rightmove.co.uk/properties/159516140#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Wolviston Back Lane, Billingham, Stockton on Tees, TS23","Added on 05/02/2025
 by Sail Homes, Redcliffe",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/02/2025,"Located in central Billingham, blending modern convenience with historical charm, this spacious freehold property features three large bedrooms, gas central heating, and a well-maintained garden. Close to John Whitehead Park, Billingham Beck Valley Country Park, and local amenities including schools",,https://www.rightmove.co.uk/properties/157246088#/?channel=RES_BUY,220000,157246088,775sq. ft,for-sale,,Leasehold (40 years),40 years,detached bungal,https://www.rightmove.co.uk/properties/157246088#/?channel=RES_BUY,
,"The Green, Wolviston Village","Added on 29/11/2024
 by Michael Poole, Billingham",0,3,,,,,Added on 29/11/2024,"Location, Location, Location! This End Terrace Cottage Overlooking Wolviston Village Green Comes to the Market with a Southerly Facing Private Garden & a CHAIN FREE SALE!",,https://www.rightmove.co.uk/properties/155536361#/?channel=RES_BUY,220000,155536361,,for-sale,,,,end,https://www.rightmove.co.uk/properties/155536361#/?channel=RES_BUY,
,"Hanzard Drive,
Wynyard, 
Stockton on Tees
TS22 5FD","Reduced on 21/02/2025
 by Barratt Homes",0,3,,,,,Reduced on 21/02/2025,"MOVE IN FOR SPRING WITH DEPOSIT BOOST! Located in a CUL-DE-SAC, your new Ellerton home in Wynyard offers an OPEN-PLAN KITCHEN with dining space has French doors to the SOUTH FACING GARDEN. The home also features a SPACIOUS LOUNGE for all of the family to relax in. Upstairs the main bedroom has an...",,https://www.rightmove.co.uk/properties/154633793#/?channel=RES_BUY,219995,154633793,,for-sale,,,,te,https://www.rightmove.co.uk/properties/154633793#/?channel=RES_BUY,
,"Rudston Avenue, Billingham","Reduced on 06/03/2025
 by Manners & Harrison, Billingham",0,4,,,,,Reduced on 06/03/2025,"Located in the highly sought-after Wolviston Court estate, this extended and exceptionally spacious four-bedroom semi-detached family home is perfectly designed for modern living! This flows naturally into fitted kitchen, creating a harmonious space for family gatherings and entertaining!",,https://www.rightmove.co.uk/properties/157203887#/?channel=RES_BUY,215000,157203887,,for-sale,,,,semi-detached h,https://www.rightmove.co.uk/properties/157203887#/?channel=RES_BUY,
,"Bielby Avenue, Billingham","Added on 15/03/2025
 by Michael Poole, Billingham",0,3,,,,,Added on 15/03/2025,"This Really Smart and Nicely Positioned McLeans Built Detached House Is a Chain Free Sale and Has a Good Size Southerly Facing Garden, Plenty of Parking & Detached Garage.",,https://www.rightmove.co.uk/properties/159471296#/?channel=RES_BUY,205000,159471296,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/159471296#/?channel=RES_BUY,
,"Sandy Lane, Billingham, Durham, TS22 5BE","Reduced yesterday
 by Pattinson Estate Agents, Norton",0,3,,,,,Reduced yesterday,"This detached residence offers plenty of space making it an ideal purchase for those with a growing family. In a highly popular and desirable residential area, Billingham Golf Club is almost on your door step while the local community is served by a parade of shops close by including a Sainsbury ...",,https://www.rightmove.co.uk/properties/156618407#/?channel=RES_BUY,200000,156618407,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/156618407#/?channel=RES_BUY,
,"The Granary, Wynyard","Added on 28/02/2025
 by Michael Poole, Billingham",0,2,,,,,Added on 28/02/2025,NO CHAIN INVOLVED. This Spacious Two Double Bedroom Apartment Would Suit a First Time Buyer or Someone Looking to Buy a Ready to Move in Property in The Desirable Location of Wynyard.,,https://www.rightmove.co.uk/properties/158863178#/?channel=RES_BUY,200000,158863178,,for-sale,,,,Not specified,https://www.rightmove.co.uk/properties/158863178#/?channel=RES_BUY,
,"Coatham Grove, Billingham","Added on 14/03/2025
 by Michael Poole, Billingham",0,3,,,,,Added on 14/03/2025,"Just Move Straight In! This Fantastically Presented Three Bedroom Detached Has a South Facing Rear Garden, Detached Garage, Stunning Kitchen/Diner & is Offered to the Market with a CHAIN FREE Sale.",,https://www.rightmove.co.uk/properties/159446615#/?channel=RES_BUY,200000,159446615,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/159446615#/?channel=RES_BUY,
,"Ganton Close, Billingham","Added on 23/01/2025
 by Clarke Munro, Billingham",0,3,,,,,Added on 23/01/2025,"Clarke Munro would like to welcome to the market this spacious three bedroom detached property in popular wolviston court surroundings. Well presented throughout and sitting on a lovely plot, this fab family home consists of entrance hall, cloak room w/c with coloured suite, lounge with electri...",,https://www.rightmove.co.uk/properties/157249580#/?channel=RES_BUY,199950,157249580,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/157249580#/?channel=RES_BUY,
,"Lutton Crescent, Billingham, TS22","Added on 08/11/2024
 by Northgate Estate Agents & Property Management, Billingham",0,3,,,,,Added on 08/11/2024,"Offers Invited Between £190,000 And £200,000 Nestled in the sought-after Wolviston Court, this immaculately presented three-bedroom semi-detached property offers a blend of comfort and style.",,https://www.rightmove.co.uk/properties/154777682#/?channel=RES_BUY,190000,154777682,,for-sale,,,,semi-detached h,https://www.rightmove.co.uk/properties/154777682#/?channel=RES_BUY,
,"Marsh House Avenue, Billingham, TS23","Added on 07/02/2025
 by Northgate Estate Agents & Property Management, Billingham",0,3,,,,,Added on 07/02/2025,"Offers invited between £190,000 and £200,000This charming three-bedroom detached property is a picture-perfect family home.",,https://www.rightmove.co.uk/properties/157955243#/?channel=RES_BUY,190000,157955243,,for-sale,,,,detached h,https://www.rightmove.co.uk/properties/157955243#/?channel=RES_BUY,
,"Whitehouse Road, Billingham","Added on 14/03/2025
 by Manners & Harrison, Billingham",0,3,,,,,Added on 14/03/2025,"Located in the sought-after Wolviston Court Estate, this freshly decorated three-bedroom semi-detached bungalow offers versatile living accommodation. This bungalow is an ideal opportunity for those seeking a well-presented and adaptable home!",,https://www.rightmove.co.uk/properties/159407141#/?channel=RES_BUY,190000,159407141,,for-sale,,,,semi-detached bungal,https://www.rightmove.co.uk/properties/159407141#/?channel=RES_BUY,
,"Sundial Mews, Wolviston","Added on 06/09/2024
 by Smith & Friends Estate Agents, Stockton-on-Tees",0,2,,,,,Added on 06/09/2024,"This unique two bedroom mid terrace cottage located in Wolviston Village comes to the market with no forward chain. The property is set back from road and rarely comes available. Comprising of an entrance hallway, cloakroom/WC, spacious lounge, kitchen/diner with access to the rear garden from th...",,https://www.rightmove.co.uk/properties/152129093#/?channel=RES_BUY,190000,152129093,,for-sale,,,,c,https://www.rightmove.co.uk/properties/152129093#/?channel=RES_BUY,
,"Cornforth Grove, Billingham","Added on 31/07/2024
 by Michael Poole, Billingham",0,3,,,,,Added on 31/07/2024,"This Impressively Sized Detached Bungalow Comes to the Market with a Simple Chain Free Sale and Features Three Double Bedrooms, Modern Shower Room & Lounge with Multi Stove Burner.",,https://www.rightmove.co.uk/properties/150851324#/?channel=RES_BUY,190000,150851324,,for-sale,,,,bungal,https://www.rightmove.co.uk/properties/150851324#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/37k/36107/157284998/36107_33626408_DOC_02_0020.pdf""]","Flixton Grove, Billingham","Added on 23/01/2025
 by Smith & Friends Estate Agents, Stockton-on-Tees",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 23/01/2025,"**CHAIN FREE** RARELY AVAILABLE** Positioned on favourable corner plot within a quiet cul de sac on the much sought after Wolviston Court Estate, This property will certainly appeal to a variety of potential buyers with its versatile layout and proximity to well regarded schools and local amenit...",,https://www.rightmove.co.uk/properties/157284998#/?channel=RES_BUY,187500,157284998,1184sq. ft,for-sale,,Leasehold (30 years),30 years,h,https://www.rightmove.co.uk/properties/157284998#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Jubilee Grove, Wolviston Court","Added on 06/12/2024
 by Michael Poole, Billingham",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",C,GB,GBP,Added on 06/12/2024,This Two Bedroom Semi Detached Bungalow Has Been Subject to a Full Renovation to a High Standard. It Features a West Facing Rear Garden & is Offered to the Market with a CHAIN FREE SALE.,,https://www.rightmove.co.uk/properties/155752274#/?channel=RES_BUY,185000,155752274,,for-sale,,Leasehold (50 years),50 years,bungal,https://www.rightmove.co.uk/properties/155752274#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Buxton Gardens, Wolviston Court","Added on 15/01/2025
 by Michael Poole, Billingham",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",C,GB,GBP,Added on 15/01/2025,"This Double Bay Fronted Semi-Detached Bungalow on Wolviston Court Is Offered to the Market with a CHAIN FREE SALE & Features Two Double Bedrooms, Loft Space, Detached Garage & Low Maintenance Garden.",,https://www.rightmove.co.uk/properties/156928943#/?channel=RES_BUY,185000,156928943,,for-sale,,Leasehold (50 years),50 years,bungal,https://www.rightmove.co.uk/properties/156928943#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/160k/159722/156941459/159722_80830a09-7d0d-4493-8610-8e0ec03c76e9_DOC_00_0000.pdf""]","Buxton Gardens, Billingham, TS22","Added on 16/01/2025
 by Northgate Estate Agents & Property Management, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 16/01/2025,"Offers Invited Between £180,000 And £190,000This charming three-bedroom semi-detached bungalow, with the added benefit of no onward chain, is nestled in a sought-after location on Wolviston Court.",,https://www.rightmove.co.uk/properties/156941459#/?channel=RES_BUY,180000,156941459,854sq. ft,for-sale,,Leasehold (40 years),40 years,semi-detached bungal,https://www.rightmove.co.uk/properties/156941459#/?channel=RES_BUY,
,"Sacriston Close, Billingham","Added on 03/03/2025
 by Orange Sales and Lettings, Stockton-On-Tees",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/03/2025,**STUNNING FAMILY HOME IN THE PERFECT LOCATION** ORANGE SALES AND LETTINGS are proud to present this beautiful 3 bedroom home in a quiet and friendly cul-de-sac.,,https://www.rightmove.co.uk/properties/158930012#/?channel=RES_BUY,180000,158930012,,for-sale,,Leasehold (4 years),4 years,detached h,https://www.rightmove.co.uk/properties/158930012#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Wolviston Back Lane, Billingham","Added on 21/11/2024
 by Michael Poole, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 21/11/2024,This Traditional Semi Detached House Set on a Generous Plot with a Southerly Facing Rear Gardens is Offered to the Market with a CHAIN FREE Sale.,,https://www.rightmove.co.uk/properties/155242412#/?channel=RES_BUY,175000,155242412,,for-sale,,Leasehold (50 years),50 years,semi-detached h,https://www.rightmove.co.uk/properties/155242412#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Grosvenor Road, Billingham","Added on 13/12/2024
 by Michael Poole, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",C,GB,GBP,Added on 13/12/2024,This Larger Style Moore & Cartwright Built Semi Detached Bungalow Has the Advantage of a CHAIN FREE SALE & is Perfect if Someone is Looking to Put Their Own Stamp on a Property.,,https://www.rightmove.co.uk/properties/155932187#/?channel=RES_BUY,175000,155932187,,for-sale,,Leasehold (50 years),50 years,bungal,https://www.rightmove.co.uk/properties/155932187#/?channel=RES_BUY,
